id,title_mixxx,artist_mixxx,album_mixxx,album_artist_mixxx,genre_mixxx,grouping_mixxx,composer_mixxx,bpm_mixxx,key_mixxx,duration_mixxx,comment,rating_mixxx,coverart_location,color,title_notion,Mood,album_artist_notion,grouping_notion,rating_notion,bpm_notion,key_notion,duration_notion,genre_notion,composer_notion,album_notion,artist_notion,filename,Cover Art Filename,Groove,Rhythm Density,Phrase Length,Percussive Shape,Energy Level
2799,Fracture Point Break (A-Side),StudioRich,Stranger Vibes,,Lofi,,,152.0,F♯/G♭,129.44,Generated by Trackstar,0,,,Fracture Point Break (A-Side),"Cinematic, Dreamy, Gritty, Tense",Max,Break,5.0,152.0,F#,129.439979166,Lo-fi,,Stranger Vibes,StudioRich,Fracture_Point_Break_--A-Side--.flac,Fracture_Point_Break_--A-Side--.jpg,,,,,
2515,Fracture Point Break (B-Side),StudioRich,Stranger Vibes,,Lofi,,,80.0,B♭,149.91997916600002,Generated by Trackstar,0,,,Fracture Point Break (B-Side),"Chill, Comforting, Dreamy, Hopeful, Intimate, Lonely",Max,Break,5.0,80.0,Bb,149.919979166,Lo-fi,,Stranger Vibes,StudioRich,Fracture_Point_Break_--B-Side--.flac,Fracture_Point_Break_--B-Side--.jpg,,,,,
2800,Fracture Point Break (B-Side),StudioRich,Stranger Vibes,,Lofi,,,80.0,B♭,149.92000000000002,Generated by Trackstar,0,,,Fracture Point Break (B-Side),"Chill, Comforting, Dreamy, Hopeful, Intimate, Lonely",Max,Break,5.0,80.0,Bb,149.919979166,Lo-fi,,Stranger Vibes,StudioRich,Fracture_Point_Break_--B-Side--.flac,Fracture_Point_Break_--B-Side--.jpg,,,,,
2516,Fracture Point Break (C-Side),StudioRich,Stranger Vibes,,Lofi,,,74.41666666666666,D,131.07997916600002,Generated by Trackstar,0,,,Fracture Point Break (C-Side),"Intimate, Melancholy, Nostalgic",Max,Break,5.0,74.41666667,D,131.079979166,Lo-fi,,Stranger Vibes,StudioRich,Fracture_Point_Break_--C-Side--.flac,Fracture_Point_Break_--C-Side--.jpg,,,,,
2801,Fracture Point Break (C-Side),StudioRich,Stranger Vibes,,Lofi,,,74.4167,D,131.08,Generated by Trackstar,0,,,Fracture Point Break (C-Side),"Intimate, Melancholy, Nostalgic",Max,Break,5.0,74.41666667,D,131.079979166,Lo-fi,,Stranger Vibes,StudioRich,Fracture_Point_Break_--C-Side--.flac,Fracture_Point_Break_--C-Side--.jpg,,,,,
2517,Fracture Point Break (D-Side),StudioRich,Stranger Vibes,,Lofi,,,88.0,Fm,174.879979166,Generated by Trackstar,5,,,Fracture Point Break (D-Side),"Dreamy, Gritty, Intimate, Melancholy, Nostalgic",Max,Break,5.0,88.0,Fm,174.879979166,Lo-fi,,Stranger Vibes,StudioRich,Fracture_Point_Break_--D-Side--.flac,Fracture_Point_Break_--D-Side--.jpg,,,,,
2802,Fracture Point Break (D-Side),StudioRich,Stranger Vibes,,Lofi,,,88.0,Fm,174.88000000000002,Generated by Trackstar,0,,,Fracture Point Break (D-Side),"Dreamy, Gritty, Intimate, Melancholy, Nostalgic",Max,Break,5.0,88.0,Fm,174.879979166,Lo-fi,,Stranger Vibes,StudioRich,Fracture_Point_Break_--D-Side--.flac,Fracture_Point_Break_--D-Side--.jpg,,,,,
2518,Fracture Point Break (E-Side),StudioRich,Stranger Vibes,,Lofi,,,151.97094238783788,E♭,148.07997916600002,Generated by Trackstar,0,,,Fracture Point Break (E-Side),"Dreamy, Melancholy, Nostalgic, Weightless",Max,Break,5.0,151.97094239,Eb,148.079979166,Lo-fi,,Stranger Vibes,StudioRich,Fracture_Point_Break_--E-Side--.flac,Fracture_Point_Break_--E-Side--.jpg,,,,,
2803,Fracture Point Break (E-Side),StudioRich,Stranger Vibes,,Lofi,,,151.971,E♭,148.08,Generated by Trackstar,0,,,Fracture Point Break (E-Side),"Dreamy, Melancholy, Nostalgic, Weightless",Max,Break,5.0,151.97094239,Eb,148.079979166,Lo-fi,,Stranger Vibes,StudioRich,Fracture_Point_Break_--E-Side--.flac,Fracture_Point_Break_--E-Side--.jpg,,,,,
2519,Fracture Point Break (F-Side),StudioRich,Stranger Vibes,,Lofi,,,75.5,E♭,142.719979166,Generated by Trackstar,0,,,Fracture Point Break (F-Side),"Chill, Dreamy, Gritty, Lonely, Melancholy",Max,Break,5.0,75.5,Eb,142.719979166,Lo-fi,,Stranger Vibes,StudioRich,Fracture_Point_Break_--F-Side--.flac,Fracture_Point_Break_--F-Side--.jpg,,,,,
2804,Fracture Point Break (F-Side),StudioRich,Stranger Vibes,,Lofi,,,75.5,E♭,142.72,Generated by Trackstar,0,,,Fracture Point Break (F-Side),"Chill, Dreamy, Gritty, Lonely, Melancholy",Max,Break,5.0,75.5,Eb,142.719979166,Lo-fi,,Stranger Vibes,StudioRich,Fracture_Point_Break_--F-Side--.flac,Fracture_Point_Break_--F-Side--.jpg,,,,,
2520,Headphones In,StudioRich,Stranger Vibes,,Lofi,,,80.16666666666666,B♭,139.839979166,Generated by Trackstar,0,,,Headphones In,"Chill, Gritty, Haunting, Hopeful, Tense",Max,Break,5.0,80.166666666667,Bb,139.839979166,Lo-fi,,Stranger Vibes,StudioRich,Headphones_In.flac,Headphones_In.jpg,,,,,
2833,Headphones In,StudioRich,Stranger Vibes,,Lofi,,,80.1667,B♭,139.84,Generated by Trackstar,0,,,Headphones In,"Chill, Gritty, Haunting, Hopeful, Tense",Max,Break,5.0,80.166666666667,Bb,139.839979166,Lo-fi,,Stranger Vibes,StudioRich,Headphones_In.flac,Headphones_In.jpg,,,,,
2521,Headphones In (A-Side),StudioRich,Stranger Vibes,,Lofi,,,118.0,D,162.75997916600002,Generated by Trackstar,0,,,Headphones In (A-Side),"Chill, Dreamy, Gritty, Weightless",Max,Break,5.0,118.0,D,162.759979166,Lo-fi,,Stranger Vibes,StudioRich,Headphones_In_--A-Side--.flac,Headphones_In_--A-Side--.jpg,,,,,
2832,Headphones In (A-Side),StudioRich,Stranger Vibes,,Lofi,,,118.0,D,162.76000000000002,Generated by Trackstar,0,,,Headphones In (A-Side),"Chill, Dreamy, Gritty, Weightless",Max,Break,5.0,118.0,D,162.759979166,Lo-fi,,Stranger Vibes,StudioRich,Headphones_In_--A-Side--.flac,Headphones_In_--A-Side--.jpg,,,,,
2522,Last_Scene_in_Shadows,,,,,,,0.0,,169.0,,0,Solo_Stand_--B-Side--.png,,,,,,,,,,,,,,,,,,,,
2523,Light Rewind (A-Side),StudioRich,Stranger Vibes,,Lofi,,,99.0,F,188.679979166,Generated by Trackstar,0,,,Light Rewind (A-Side),"Dreamy, Energetic, Melancholy, Nostalgic, Playful",Lucas,Legacy,5.0,99.0,F,188.679979166,Lo-fi,,Stranger Vibes,StudioRich,Light_Rewind_--A-Side--.flac,Light_Rewind_--A-Side--.jpg,,,,,
2849,Light Rewind (A-Side),StudioRich,Stranger Vibes,,Lofi,,,99.0,F,188.679979166,Generated by Trackstar,0,,,Light Rewind (A-Side),"Dreamy, Energetic, Melancholy, Nostalgic, Playful",Lucas,Legacy,5.0,99.0,F,188.679979166,Lo-fi,,Stranger Vibes,StudioRich,Light_Rewind_--A-Side--.flac,Light_Rewind_--A-Side--.jpg,,,,,
2524,Light Rewind (B-Side),StudioRich,Stranger Vibes,,Lofi,,,100.0,B♭,95.95997916600001,Generated by Trackstar,0,,,Light Rewind (B-Side),"Cinematic, Dark, Energetic",Lucas,Legacy,5.0,100.0,Bb,95.959979166,Lo-fi,,Stranger Vibes,StudioRich,Light_Rewind_--B-Side--.flac,Light_Rewind_--B-Side--.jpg,,,,,
2850,Light Rewind (B-Side),StudioRich,Stranger Vibes,,Lofi,,,100.0,B♭,95.96000000000001,Generated by Trackstar,0,,,Light Rewind (B-Side),"Cinematic, Dark, Energetic",Lucas,Legacy,5.0,100.0,Bb,95.959979166,Lo-fi,,Stranger Vibes,StudioRich,Light_Rewind_--B-Side--.flac,Light_Rewind_--B-Side--.jpg,,,,,
2525,Light Rewind (C-Side),StudioRich,Stranger Vibes,,Lofi,,,80.11043796090324,G,108.999979166,Generated by Trackstar,5,,,Light Rewind (C-Side),"Chill, Cinematic, Gritty, Intimate, Lonely",Lucas,Legacy,5.0,80.110437960903,G,108.999979166,Lo-fi,,Stranger Vibes,StudioRich,Light_Rewind_--C-Side--.flac,Light_Rewind_--C-Side--.jpg,,,,,
2851,Light Rewind (C-Side),StudioRich,Stranger Vibes,,Lofi,,,80.1104,G,109.0,Generated by Trackstar,0,,,Light Rewind (C-Side),"Chill, Cinematic, Gritty, Intimate, Lonely",Lucas,Legacy,5.0,80.110437960903,G,108.999979166,Lo-fi,,Stranger Vibes,StudioRich,Light_Rewind_--C-Side--.flac,Light_Rewind_--C-Side--.jpg,,,,,
2526,Light Rewind (D-Side),StudioRich,Stranger Vibes,,Lofi,,,84.0,Fm,148.959979166,Generated by Trackstar,0,,,Light Rewind (D-Side),"Chill, Dreamy, Gritty, Melancholy, Nostalgic",Lucas,Legacy,5.0,84.0,Fm,148.959979166,Lo-fi,,Stranger Vibes,StudioRich,Light_Rewind_--D-Side--.flac,Light_Rewind_--D-Side--.jpg,,,,,
2852,Light Rewind (D-Side),StudioRich,Stranger Vibes,,Lofi,,,84.0,Fm,148.96,Generated by Trackstar,0,,,Light Rewind (D-Side),"Chill, Dreamy, Gritty, Melancholy, Nostalgic",Lucas,Legacy,5.0,84.0,Fm,148.959979166,Lo-fi,,Stranger Vibes,StudioRich,Light_Rewind_--D-Side--.flac,Light_Rewind_--D-Side--.jpg,,,,,
2527,Lucas_Sinclair,,,,,,,0.0,,92.4,,0,Solo_Stand_--B-Side--.png,,,,,,,,,,,,,,,,,,,,
2528,Lucas_Sinclair_CLJnEDbtSWQ0kL0m,,,,,,,0.0,,142.84,,0,Solo_Stand_--B-Side--.png,,,,,,,,,,,,,,,,,,,,
2529,Lucas_Sinclair_a,,,,,,,0.0,,240.00000000000003,,0,Solo_Stand_--B-Side--.png,,,,,,,,,,,,,,,,,,,,
2530,Maxine’s Drift,StudioRich,Stranger Vibes,,Lofi,,,87.88727900524943,Cm,141.959979166,Generated by Trackstar,0,,,Maxine’s Drift,"Chill, Comforting, Dreamy, Gritty, Nostalgic",Max,Echo,5.0,87.887279005249,Cm,141.959979166,Lo-fi,,Stranger Vibes,StudioRich,Maxine’s_Drift.flac,Maxine’s_Drift.jpg,,,,,
2869,Maxine’s Drift,StudioRich,Stranger Vibes,,Lofi,,,87.8873,Cm,141.96,Generated by Trackstar,0,,,Maxine’s Drift,"Chill, Comforting, Dreamy, Gritty, Nostalgic",Max,Echo,5.0,87.887279005249,Cm,141.959979166,Lo-fi,,Stranger Vibes,StudioRich,Maxine’s_Drift.flac,Maxine’s_Drift.jpg,,,,,
3365,Maxine’s Drift,StudioRich,Stranger Vibes,,Lofi,,,87.8873,Cm,141.96,Generated by Trackstar,0,,,Maxine’s Drift,"Chill, Comforting, Dreamy, Gritty, Nostalgic",Max,Echo,5.0,87.887279005249,Cm,141.959979166,Lo-fi,,Stranger Vibes,StudioRich,Maxine’s_Drift.flac,Maxine’s_Drift.jpg,,,,,
2531,Midnight Court,StudioRich,Stranger Vibes,Lucas,Lofi,Belief,,88.70286710417484,Cm,159.879979166,Generated by Trackstar,0,,,Midnight Court,"Chill, Comforting, Dreamy, Hopeful, Intimate",Lucas,,0.0,0.0,,0.0,,,,,Midnight_Court.flac,Midnight_Court.jpg,,,,,
2883,Midnight Court,StudioRich,Stranger Vibes,Lucas,Lofi,Belief,,88.7029,Cm,159.88000000000002,Generated by Trackstar,0,,,Midnight Court,"Chill, Comforting, Dreamy, Hopeful, Intimate",Lucas,,0.0,0.0,,0.0,,,,,Midnight_Court.flac,Midnight_Court.jpg,,,,,
2532,Midnight Court (B-Side),StudioRich,Stranger Vibes,Lucas,Lofi,Belief,,90.0,E♭,158.47997916600002,Generated by Trackstar,0,,,Midnight Court (B-Side),"Chill, Comforting, Dreamy, Hopeful, Intimate",Lucas,,0.0,0.0,,0.0,,,,,Midnight_Court_--B-Side--.flac,Midnight_Court_--B-Side--.jpg,,,,,
2882,Midnight Court (B-Side),StudioRich,Stranger Vibes,Lucas,Lofi,Belief,,90.0,E♭,158.48000000000002,Generated by Trackstar,0,,,Midnight Court (B-Side),"Chill, Comforting, Dreamy, Hopeful, Intimate",Lucas,,0.0,0.0,,0.0,,,,,Midnight_Court_--B-Side--.flac,Midnight_Court_--B-Side--.jpg,,,,,
2533,Midnight_Shadows,,,,,,,0.0,,178.48000000000002,,0,Solo_Stand_--B-Side--.png,,,,,,,,,,,,,,,,,,,,
2534,Mirror Shard,StudioRich,Stranger Vibes,,Lofi,,,85.5,C♯m,148.47997916600002,Generated by Trackstar,0,,,Mirror Shard,"Chill, Dreamy, Gritty, Nostalgic",Max,Flight,5.0,85.5,C#m,148.479979166,Lo-fi,,Stranger Vibes,StudioRich,Mirror_Shard.flac,Mirror_Shard.jpg,,,,,
2892,Mirror Shard,StudioRich,Stranger Vibes,,Lofi,,,85.5,C♯m,148.48000000000002,Generated by Trackstar,0,,,Mirror Shard,"Chill, Dreamy, Gritty, Nostalgic",Max,Flight,5.0,85.5,C#m,148.479979166,Lo-fi,,Stranger Vibes,StudioRich,Mirror_Shard.flac,Mirror_Shard.jpg,,,,,
2535,Mirror Shard (A-Side),StudioRich,Stranger Vibes,,Lofi,,,86.29255410897835,A♭,133.559979166,Generated by Trackstar,0,,,Mirror Shard (A-Side),"Cinematic, Dreamy, Intimate, Nostalgic",Max,Flight,5.0,86.29255411,Ab,133.559979166,Lo-fi,,Stranger Vibes,StudioRich,Mirror_Shard_--A-Side--.flac,Mirror_Shard_--A-Side--.jpg,,,,,
2891,Mirror Shard (A-Side),StudioRich,Stranger Vibes,,Lofi,,,86.2926,A♭,133.56,Generated by Trackstar,0,,,Mirror Shard (A-Side),"Cinematic, Dreamy, Intimate, Nostalgic",Max,Flight,5.0,86.29255411,Ab,133.559979166,Lo-fi,,Stranger Vibes,StudioRich,Mirror_Shard_--A-Side--.flac,Mirror_Shard_--A-Side--.jpg,,,,,
2536,Muted Sunrise,StudioRich,Stranger Vibes,,Lofi,,,110.0,E♭,138.159979166,Generated by Trackstar,0,,,Muted Sunrise,"Chill, Dark, Lonely, Melancholy",Max,Withdrawal,5.0,110.0,Eb,138.159979166,Lo-fi,,Stranger Vibes,StudioRich,Muted_Sunrise.flac,Muted_Sunrise.jpg,,,,,
2904,Muted Sunrise,StudioRich,Stranger Vibes,,Lofi,,,110.0,E♭,138.16,Generated by Trackstar,0,,,Muted Sunrise,"Chill, Dark, Lonely, Melancholy",Max,Withdrawal,5.0,110.0,Eb,138.159979166,Lo-fi,,Stranger Vibes,StudioRich,Muted_Sunrise.flac,Muted_Sunrise.jpg,,,,,
2537,Muted Sunrise (A-Side),StudioRich,Stranger Vibes,,Lofi,,,120.0,F♯/G♭,159.959979166,Generated by Trackstar,0,,,Muted Sunrise (A-Side),"Cinematic, Dreamy, Weightless",Max,Withdrawal,5.0,120.0,F#,159.959979166,Lo-fi,,Stranger Vibes,StudioRich,Muted_Sunrise_--A-Side--.flac,Muted_Sunrise_--A-Side--.jpg,,,,,
2903,Muted Sunrise (A-Side),StudioRich,Stranger Vibes,,Lofi,,,120.0,F♯/G♭,159.96,Generated by Trackstar,0,,,Muted Sunrise (A-Side),"Cinematic, Dreamy, Weightless",Max,Withdrawal,5.0,120.0,F#,159.959979166,Lo-fi,,Stranger Vibes,StudioRich,Muted_Sunrise_--A-Side--.flac,Muted_Sunrise_--A-Side--.jpg,,,,,
2538,Neon Crush,StudioRich,Stranger Vibes,,Lofi,,,90.0,C,216.19997916600002,Generated by Trackstar,0,,,Neon Crush,"Chill, Dreamy, Intimate, Nostalgic, Weightless",Max,,0.0,0.0,,0.0,,,,,Neon_Crush.flac,Neon_Crush.jpg,,,,,
2908,Neon Crush,StudioRich,Stranger Vibes,,Lofi,,,90.0,C,216.20000000000002,Generated by Trackstar,0,,,Neon Crush,"Chill, Dreamy, Intimate, Nostalgic, Weightless",Max,,0.0,0.0,,0.0,,,,,Neon_Crush.flac,Neon_Crush.jpg,,,,,
2539,No Signal,StudioRich,Stranger Vibes,,Lofi,,,160.0,C,198.03997916600002,Generated by Trackstar,0,,,No Signal,"Chill, Dreamy, Energetic, Intimate, Tense, Weightless",Max,Weight,5.0,160.0,C,198.039979166,Lo-fi,,Stranger Vibes,StudioRich,No_Signal.flac,No_Signal.jpg,,,,,
2916,No Signal,StudioRich,Stranger Vibes,,Lofi,,,160.0,C,198.04000000000002,Generated by Trackstar,0,,,No Signal,"Chill, Dreamy, Energetic, Intimate, Tense, Weightless",Max,Weight,5.0,160.0,C,198.039979166,Lo-fi,,Stranger Vibes,StudioRich,No_Signal.flac,No_Signal.jpg,,,,,
2540,No Signal (A-Side),StudioRich,Stranger Vibes,,Lofi,,,88.0,B♭,119.919979166,Generated by Trackstar,0,,,No Signal (A-Side),"Chill, Dark, Gritty, Tense",Max,Weight,5.0,88.0,Bb,119.919979166,Lo-fi,,Stranger Vibes,StudioRich,No_Signal_--A-Side--.flac,No_Signal_--A-Side--.jpg,,,,,
2915,No Signal (A-Side),StudioRich,Stranger Vibes,,Lofi,,,88.0,B♭,119.92,Generated by Trackstar,0,,,No Signal (A-Side),"Chill, Dark, Gritty, Tense",Max,Weight,5.0,88.0,Bb,119.919979166,Lo-fi,,Stranger Vibes,StudioRich,No_Signal_--A-Side--.flac,No_Signal_--A-Side--.jpg,,,,,
2541,Nowhere Shortcut,StudioRich,Stranger Vibes,,Lofi,,,101.41666666666666,E♭,114.919979166,Generated by Trackstar,3,,,Nowhere Shortcut,"Agrressive, Energetic, Gritty, Playful, Tense",Max,Flight,5.0,101.416666666667,Eb,114.919979166,Lo-fi,,Stranger Vibes,StudioRich,Nowhere_Shortcut.flac,Nowhere_Shortcut.jpg,,,,,
2922,Nowhere Shortcut,StudioRich,Stranger Vibes,,Lofi,,,101.417,E♭,114.92,Generated by Trackstar,0,,,Nowhere Shortcut,"Agrressive, Energetic, Gritty, Playful, Tense",Max,Flight,5.0,101.416666666667,Eb,114.919979166,Lo-fi,,Stranger Vibes,StudioRich,Nowhere_Shortcut.flac,Nowhere_Shortcut.jpg,,,,,
2542,Nowhere Shortcut (A-Side),StudioRich,Stranger Vibes,,Lofi,,,105.54005053352742,Cm,138.679979166,Generated by Trackstar,0,,,Nowhere Shortcut (A-Side),"Agrressive, Energetic, Gritty, Playful",Max,Flight,5.0,105.54005053,Cm,138.679979166,Lo-fi,,Stranger Vibes,StudioRich,Nowhere_Shortcut_--A-Side--.flac,Nowhere_Shortcut_--A-Side--.jpg,,,,,
2921,Nowhere Shortcut (A-Side),StudioRich,Stranger Vibes,,Lofi,,,105.54,Cm,138.68,Generated by Trackstar,0,,,Nowhere Shortcut (A-Side),"Agrressive, Energetic, Gritty, Playful",Max,Flight,5.0,105.54005053,Cm,138.679979166,Lo-fi,,Stranger Vibes,StudioRich,Nowhere_Shortcut_--A-Side--.flac,Nowhere_Shortcut_--A-Side--.jpg,,,,,
2543,Piano_of_Solitude,,,,,,,0.0,,152.04000000000002,,0,Solo_Stand_--B-Side--.png,,,,,,,,,,,,,,,,,,,,
2544,Prove It,StudioRich,Stranger Vibes,Lucas,Lofi,Belief,,88.0,F♯/G♭,156.799979166,Generated by Trackstar,0,,,Prove It,"Chill, Comforting, Hopeful, Intimate",Lucas,,0.0,0.0,,0.0,,,,,Prove_It.flac,Prove_It.jpg,,,,,
2940,Prove It,StudioRich,Stranger Vibes,Lucas,Lofi,Belief,,88.0,F♯/G♭,156.8,Generated by Trackstar,0,,,Prove It,"Chill, Comforting, Hopeful, Intimate",Lucas,,0.0,0.0,,0.0,,,,,Prove_It.flac,Prove_It.jpg,,,,,
2545,Prove It (B-Side),StudioRich,Stranger Vibes,Lucas,Lofi,Belief,,79.41666667,D♭,114.79997916600001,Generated by Trackstar,0,,,Prove It (B-Side),"Chill, Comforting, Dreamy, Hopeful, Intimate",Lucas,,0.0,0.0,,0.0,,,,,Prove_It_--B-Side--.flac,Prove_It_--B-Side--.jpg,,,,,
2939,Prove It (B-Side),StudioRich,Stranger Vibes,Lucas,Lofi,Belief,,79.4167,D♭,114.80000000000001,Generated by Trackstar,0,,,Prove It (B-Side),"Chill, Comforting, Dreamy, Hopeful, Intimate",Lucas,,0.0,0.0,,0.0,,,,,Prove_It_--B-Side--.flac,Prove_It_--B-Side--.jpg,,,,,
2546,Revival_of_the_Flame,,,,,,,0.0,,214.0,,0,Solo_Stand_--B-Side--.png,,,,,,,,,,,,,,,,,,,,
2547,Roll Call (A-Side),StudioRich,Stranger Vibes,,Lofi,,,85.08333333333333,D♭,128.91997916600002,Generated by Trackstar,0,,,Roll Call (A-Side),"Chill, Dreamy, Gritty, Intimate",Lucas,Legacy,5.0,85.083333333333,Db,128.919979166,Lo-fi,,Stranger Vibes,StudioRich,Roll_Call_--A-Side--.flac,Roll_Call_--A-Side--.jpg,,,,,
2979,Roll Call (A-Side),StudioRich,Stranger Vibes,,Lofi,,,85.0833,D♭,128.92000000000002,Generated by Trackstar,0,,,Roll Call (A-Side),"Chill, Dreamy, Gritty, Intimate",Lucas,Legacy,5.0,85.083333333333,Db,128.919979166,Lo-fi,,Stranger Vibes,StudioRich,Roll_Call_--A-Side--.flac,Roll_Call_--A-Side--.jpg,,,,,
2548,Roll Call (B-Side),StudioRich,Stranger Vibes,,Lofi,,,82.16666666666666,E♭,123.279979166,Generated by Trackstar,0,,,Roll Call (B-Side),"Chill, Dreamy, Gritty, Intimate, Playful",Lucas,Legacy,5.0,82.166666666667,Eb,123.279979166,Lo-fi,,Stranger Vibes,StudioRich,Roll_Call_--B-Side--.flac,Roll_Call_--B-Side--.jpg,,,,,
2980,Roll Call (B-Side),StudioRich,Stranger Vibes,,Lofi,,,82.1667,E♭,123.28,Generated by Trackstar,0,,,Roll Call (B-Side),"Chill, Dreamy, Gritty, Intimate, Playful",Lucas,Legacy,5.0,82.166666666667,Eb,123.279979166,Lo-fi,,Stranger Vibes,StudioRich,Roll_Call_--B-Side--.flac,Roll_Call_--B-Side--.jpg,,,,,
2549,Roll Call (C-Side),StudioRich,Stranger Vibes,,Lofi,,,77.0,D♯m/E♭m,87.23997916600001,Generated by Trackstar,0,,,Roll Call (C-Side),"Cinematic, Dark, Intimate, Lonely, Nostalgic",Lucas,Legacy,5.0,77.0,Ebm,87.239979166,Lo-fi,,Stranger Vibes,StudioRich,Roll_Call_--C-Side--.flac,Roll_Call_--C-Side--.jpg,,,,,
2981,Roll Call (C-Side),StudioRich,Stranger Vibes,,Lofi,,,77.0,D♯m/E♭m,87.24000000000001,Generated by Trackstar,0,,,Roll Call (C-Side),"Cinematic, Dark, Intimate, Lonely, Nostalgic",Lucas,Legacy,5.0,77.0,Ebm,87.239979166,Lo-fi,,Stranger Vibes,StudioRich,Roll_Call_--C-Side--.flac,Roll_Call_--C-Side--.jpg,,,,,
2550,Roll Call (D-Side),StudioRich,Stranger Vibes,,Lofi,,,85.0,D♯m/E♭m,107.95997916600001,Generated by Trackstar,0,,,Roll Call (D-Side),"Cinematic, Gritty, Intimate, Lonely, Melancholy, Nostalgic",Lucas,Legacy,5.0,85.0,Ebm,107.959979166,Lo-fi,,Stranger Vibes,StudioRich,Roll_Call_--D-Side--.flac,Roll_Call_--D-Side--.jpg,,,,,
2982,Roll Call (D-Side),StudioRich,Stranger Vibes,,Lofi,,,85.0,D♯m/E♭m,107.95997916600001,Generated by Trackstar,0,,,Roll Call (D-Side),"Cinematic, Gritty, Intimate, Lonely, Melancholy, Nostalgic",Lucas,Legacy,5.0,85.0,Ebm,107.959979166,Lo-fi,,Stranger Vibes,StudioRich,Roll_Call_--D-Side--.flac,Roll_Call_--D-Side--.jpg,,,,,
2551,Scout’s Promise,StudioRich,Stranger Vibes,Lucas,Lofi,Belief,,88.0,B,156.679979166,Generated by Trackstar,0,,,Scout’s Promise,"Chill, Comforting, Dreamy, Gritty, Nostalgic",Lucas,,0.0,0.0,,0.0,,,,,Scout’s_Promise.flac,Scout's_Promise.jpg,,,,,
2988,Scout’s Promise,StudioRich,Stranger Vibes,Lucas,Lofi,Belief,,88.0,B,156.68,Generated by Trackstar,0,,,Scout’s Promise,"Chill, Comforting, Dreamy, Gritty, Nostalgic",Lucas,,0.0,0.0,,0.0,,,,,Scout’s_Promise.flac,Scout's_Promise.jpg,,,,,
2552,Scout’s Promise (B-Side),StudioRich,Stranger Vibes,Lucas,Lofi,Belief,,145.0,A♭,130.35997916600002,Generated by Trackstar,0,,,Scout’s Promise (B-Side),"Chill, Comforting, Dreamy, Gritty, Nostalgic",Lucas,,0.0,0.0,,0.0,,,,,Scout’s_Promise_--B-Side--.flac,Scout’s_Promise_--B-Side--.jpg,,,,,
2989,Scout’s Promise (B-Side),StudioRich,Stranger Vibes,Lucas,Lofi,Belief,,145.0,A♭,130.36,Generated by Trackstar,0,,,Scout’s Promise (B-Side),"Chill, Comforting, Dreamy, Gritty, Nostalgic",Lucas,,0.0,0.0,,0.0,,,,,Scout’s_Promise_--B-Side--.flac,Scout’s_Promise_--B-Side--.jpg,,,,,
3297,Scout’s Promise (B-Side),StudioRich,Stranger Vibes,Lucas,Lofi,Belief,,145.0,A♭,130.36,Generated by Trackstar,0,,,Scout’s Promise (B-Side),"Chill, Comforting, Dreamy, Gritty, Nostalgic",Lucas,,0.0,0.0,,0.0,,,,,Scout’s_Promise_--B-Side--.flac,Scout’s_Promise_--B-Side--.jpg,,,,,
2553,Solitude's_Reflection,,,,,,,0.0,,107.04,,0,Solo_Stand_--B-Side--.png,,,,,,,,,,,,,,,,,,,,
2554,Solo Stand,StudioRich,Stranger Vibes,Lucas,Lofi,Belief,,85.0,Dm,204.91997916600002,Generated by Trackstar,0,,,Solo Stand,"Chill, Hopeful, Intimate",Lucas,,0.0,0.0,,0.0,,,,,Solo_Stand.flac,Solo_Stand.jpg,,,,,
3040,Solo Stand,StudioRich,Stranger Vibes,Lucas,Lofi,Belief,,85.0,Dm,204.92000000000002,Generated by Trackstar,0,,,Solo Stand,"Chill, Hopeful, Intimate",Lucas,,0.0,0.0,,0.0,,,,,Solo_Stand.flac,Solo_Stand.jpg,,,,,
2555,Solo Stand (B-Side),StudioRich,Stranger Vibes,Lucas,Lofi,Belief,,81.0,D,127.03997916600001,Generated by Trackstar,0,,,Solo Stand (B-Side),"Chill, Comforting, Hopeful, Intimate",Lucas,,0.0,0.0,,0.0,,,,,Solo_Stand_--B-Side--.flac,Solo_Stand_--B-Side--.jpg,,,,,
3039,Solo Stand (B-Side),StudioRich,Stranger Vibes,Lucas,Lofi,Belief,,81.0,D,127.04,Generated by Trackstar,0,,,Solo Stand (B-Side),"Chill, Comforting, Hopeful, Intimate",Lucas,,0.0,0.0,,0.0,,,,,Solo_Stand_--B-Side--.flac,Solo_Stand_--B-Side--.jpg,,,,,
2556,Tape From The Other Side (Studiorich Edit),StudioRich,Stranger Vibes,,Lofi,Strange Vibes,,152.0,B,87.52000000000001,Generated by Trackstar,0,,,Tape From The Other Side (Studiorich Edit),"Cinematic, Dreamy, Haunting, Hopeful, Intimate, Melancholy",-,,0.0,0.0,,0.0,,,,,Tape_from_the_Other_Side_--StudioRich_Edit--.flac,Tape_From_The_Other_Side_--Studiorich_Edit--.jpg,,,,,
3058,Tape From The Other Side (Studiorich Edit),StudioRich,Stranger Vibes,,Lofi,Strange Vibes,,152.0,B,87.52000000000001,Generated by Trackstar,0,,,Tape From The Other Side (Studiorich Edit),"Cinematic, Dreamy, Haunting, Hopeful, Intimate, Melancholy",-,,0.0,0.0,,0.0,,,,,Tape_from_the_Other_Side_--StudioRich_Edit--.flac,Tape_From_The_Other_Side_--Studiorich_Edit--.jpg,,,,,
