id,title,artist,album,album_artist,genre,grouping,composer,bpm,key,duration,comment,rating,coverart_location,color,Cover Art Filename,filename,Mood
3028,Soft Dawn Tape,,,,,,,0.0,,327.0,,,,,,,
3029,Soft Disconnect (Side-1),,,,,,,0.0,,220.96,,,,,,,
3030,Soft Disconnect,,,,,,,0.0,,364.64000000000004,,,,,,,
3031,Soft Entry,StudioRich,Stranger Vibes,,Lofi,,,101.0,A,100.2,Generated by Trackstar,0.0,,,Soft_Entry.jpg,Soft_Entry.flac,"Lonely, Melancholy, Tense, Weightless"
3032,Soft Return,StudioRich,Stranger Vibes,,Lofi,Primer,,89.75,Eb,153.8,Generated by Trackstar,5.0,,,Soft_Return.jpg,Soft_Return.flac,"Chill, Dreamy, Hopeful, Nostalgic"
3033,Softcore Velocity,,,,,,,0.0,,124.84,,,,,,,
3034,Softcore Velocity,,,,,,,0.0,,124.84,,,,,,,
3035,Softcore Velocity (Side-01),,,,,,,0.0,,142.64000000000001,,,,,,,
3036,Softcore Velocity (Side-01),,,,,,,0.0,,0.018000000000000002,,,,,,,
3037,Solar Flare Daydream,,,,,,,0.0,,240.00000000000003,,,,,,,
3038,Solitude's Reflection,StudioRich,Stranger Vibes,,Lofi,,,64.0,A,107.04,Generated by Trackstar,0.0,,,Solitude's_Reflection.jpg,Solitude's_Reflection.flac,"Dreamy, Hopeful, Weightless"
3039,Solo Stand (B-Side),StudioRich,Stranger Vibes,Lucas,Lofi,,,81.0,D,127.04,Generated by Trackstar,0.0,,,Solo_Stand_--B-Side--.jpg,Solo_Stand_--B-Side--.flac,"Chill, Comforting, Hopeful, Intimate"
3040,Solo Stand,StudioRich,Stranger Vibes,Lucas,Lofi,,,85.0,Dm,204.92000000000002,Generated by Trackstar,0.0,,,Solo_Stand.jpg,Solo_Stand.flac,"Chill, Hopeful, Intimate"
3041,Soul Trace (Side-01),,,,,,,0.0,,144.72,,,,,,,
3042,Soul Trace (Side-01),,,,,,,0.0,,144.72,,,,,,,
3043,Soul Trace,,,,,,,0.0,,173.4,,,,,,,
3044,Soul Trace,,,,,,,0.0,,173.4,,,,,,,
3045,Spectral Pulse,,,,,,,0.0,,240.00000000000003,,,,,,,
3046,Starlight Murmur,,,,,,,0.0,,240.00000000000003,,,,,,,
3047,Static Memory (A-Side),StudioRich,Stranger Vibes,,Lofi,Echo,,80.0,D,149.84,Generated by Trackstar,5.0,,,Static_Memory_--A-Side--.jpg,Static_Memory_--A-Side--.flac,"Hopeful, Lonely, Melancholy"
3048,Static Memory,StudioRich,Stranger Vibes,,Lofi,Echo,,145.833,B,113.4,Generated by Trackstar,5.0,,,Static_Memory.jpg,Static_Memory.flac,"Dreamy, Hopeful, Melancholy"
3049,Static Panorama,,,,,,,0.0,,240.00000000000003,,,,,,,
3050,Static Sleepwalker,StudioRich,Stranger Vibes,,Lofi,Primer,,162.25,C,122.72000000000001,Generated by Trackstar,5.0,,,Static_Sleepwalker.jpg,Static_Sleepwalker.flac,"Chill, Dreamy, Gritty, Melancholy, Nostalgic"
3051,Still Between Beats (Side-01),,,,,,,0.0,,177.48000000000002,,,,,,,
3052,Still Between Beats (Side-01),,,,,,,0.0,,177.48000000000002,,,,,,,
3053,Still Between Beats,,,,,,,0.0,,159.20000000000002,,,,,,,
3054,Still Between Beats,,,,,,,0.0,,0.20900000000000002,,,,,,,
3055,Submerged Notes,StudioRich,Stranger Vibes,,Lofi,,,120.0,C,129.96,Generated by Trackstar,0.0,,,Submerged_Notes.jpg,Submerged_Notes.flac,"Cinematic, Dreamy, Hopeful, Tense, Weightless"
3056,Sweatshirt Blur (Side-1),,,,,,,0.0,,107.28,,,,,,,
3057,Sweatshirt Blur,,,,,,,0.0,,173.56,,,,,,,
3058,Tape From The Other Side (Studiorich Edit),StudioRich,Stranger Vibes,,Lofi,,,152.0,B,87.52000000000001,Generated by Trackstar,0.0,,,Tape_From_The_Other_Side_--Studiorich_Edit--.jpg,Tape_from_the_Other_Side_--StudioRich_Edit--.flac,"Cinematic, Dreamy, Haunting, Hopeful, Intimate, Melancholy"
3059,Tape from the Other Side,StudioRich,Stranger Vibes,,Lofi,Primer,,76.0,B,87.52000000000001,Generated by Trackstar,5.0,,,Tape_from_the_Other_Side.jpg,Tape_from_the_Other_Side.flac,"Cinematic, Dreamy, Haunting, Hopeful, Intimate, Melancholy"
3060,The_Way_The_Air_Moves,,,,,,,0.0,,134.64000000000001,,,,,,,
3061,The_Way_The_Air_Moves,,,,,,,0.0,,134.64000000000001,,,,,,,
3062,The_Way_The_Air_Moves_(Side_01),,,,,,,0.0,,175.08,,,,,,,
3063,The_Way_The_Air_Moves_(Side_01),,,,,,,0.0,,175.08,,,,,,,
3064,Touch Echo (Side-01),,,,,,,0.0,,110.64,,,,,,,
3065,Touch Echo (Side-01),,,,,,,0.0,,110.64,,,,,,,
3066,Touch Echo,,,,,,,0.0,,268.76,,,,,,,
3067,Touch Echo,,,,,,,0.0,,268.76,,,,,,,
3068,Transmission  Unknown Vol.1,StudioRich,Stranger Vibes,,Lofi,,,108.167,Dm,4885.119000000001,Generated by Trackstar,0.0,,,Transmission__Unknown_Vol._1.jpg,Transmission__Unknown_Vol.1.flac,
3069,Turnaround Fade (A-Side),StudioRich,Stranger Vibes,,Lofi,Break,,134.083,F#,141.28,Generated by Trackstar,5.0,,,Turnaround_Fade_--A-Side--.jpg,Turnaround_Fade_--A-Side--.flac,"Cinematic, Dark, Intimate, Melancholy, Nostalgic"
3070,Turnaround Fade,StudioRich,Stranger Vibes,,Lofi,Break,,82.0,Db,156.04000000000002,Generated by Trackstar,5.0,,,Turnaround_Fade.jpg,Turnaround_Fade.flac,"Dreamy, Hopeful, Lonely, Melancholy, Nostalgic"
3071,Twilight Vibration (Side-01),,,,,,,0.0,,144.36,,,,,,,
3072,Twilight Vibration (Side-01),,,,,,,0.0,,144.36,,,,,,,
3073,Twilight Vibration,,,,,,,0.0,,130.72,,,,,,,
3074,Twilight Vibration,,,,,,,0.0,,130.72,,,,,,,
3075,Vapor Trace,,,,,,,0.0,,240.00000000000003,,,,,,,
3076,Vaporphase,,,,,,,0.0,,120.00000000000001,,,,,,,
3077,Vaporphase,,,,,,,0.0,,120.00000000000001,,,,,,,
3078,Vaporphase (Side-01),,,,,,,0.0,,149.32000000000002,,,,,,,
3079,Vaporphase (Side-01),,,,,,,0.0,,0.026000000000000002,,,,,,,
3080,Voice Inside Static (Side-1),,,,,,,0.0,,242.84,,,,,,,
3081,Voice Inside Static,,,,,,,0.0,,306.12,,,,,,,
3082,Watching_The_Blur,,,,,,,0.0,,258.84000000000003,,,,,,,
3083,Watching_The_Blur_(Side_1),,,,,,,0.0,,152.68,,,,,,,
3084,Weight of Nothing,,,,,,,0.0,,151.32000000000002,,,,,,,
3085,Weight of Nothing,,,,,,,0.0,,1799.199,,,,,,,
3086,Weight_Of_Nothing_(Side_01),,,,,,,0.0,,202.76000000000002,,,,,,,
3087,Weight_Of_Nothing_(Side_01),,,,,,,0.0,,202.76000000000002,,,,,,,
3088,Weightless Memory Drive,StudioRich,Stranger Vibes,,Lofi,,,76.3684,F♯/G♭,4028.3140000000003,Generated by Trackstar,0.0,,,Weightless_Memory_Drive.jpg,Weightless_Memory_Drive.flac,
3089,Weightless in the Rain,StudioRich,Stranger Vibes,,Lofi,Primer,,87.0833,D,133.68,Generated by Trackstar,5.0,,,Weightless_in_the_Rain.jpg,Weightless_in_the_Rain.flac,"Chill, Comforting, Dreamy, Hopeful, Intimate, Weightless"
3090,Window Crash Sequence (Side-1),,,,,,,0.0,,134.88,,,,,,,
3091,Window Crash Sequence,,,,,,,0.0,,147.76000000000002,,,,,,,
3092,Window Fade (A-Side),StudioRich,Stranger Vibes,,Lofi,Withdrawal,,85.0,C,124.2,Generated by Trackstar,5.0,,,Window_Fade_--A-Side--.jpg,Window_Fade_--A-Side--.flac,"Chill, Cinematic, Dreamy, Haunting, Intimate, Melancholy"
3093,Window Glow (Side-1),,,,,,,0.0,,46.400000000000006,,,,,,,
3094,Window Glow,,,,,,,0.0,,95.96000000000001,,,,,,,
3095,Winning Shot (B-Side),StudioRich,Stranger Vibes,Lucas,Lofi,,,94.0,B♭,153.16,Generated by Trackstar,0.0,,,Winning_Shot_--B-Side--.jpg,Winning_Shot_--B-Side--.flac,"Chill, Comforting, Dreamy, Hopeful, Intimate"
3096,Winning Shot,StudioRich,Stranger Vibes,Lucas,Lofi,,,91.3333,B♭,147.12,Generated by Trackstar,0.0,,,Winning_Shot.jpg,Winning_Shot.flac,"Chill, Comforting, Hopeful, Intimate"
3097,160_&_Holding,,Memory in Motion,,Jungle Soul,,,120.0,Eb,183.31997916600002,,,,,,,
3098,160_&_Holding,,,,,,,0.0,,183.32000000000002,,,,,,,
3099,160 & Holding (Side-01),,,,,,,138.0,F#,125.2,,,,,,,
3100,160_&_Holding_--Side-01--,,,,,,,0.0,,125.2,,,,,,,
3101,Above_The_Loop_(Side_01),,,,,,,87.0,G#m,92.36,,,,,,,
3102,Above_The_Loop_--Side_01--,,,,,,,0.0,,92.36,,,,,,,
3103,Aftertouch (C-Side),,,,,,,140.0,Eb,123.39997916600001,,,,,,,
3104,Aftertouch (C-Side) (Side-1),,,,,,,94.0,Cm,122.559979166,,,,,,,
3105,Air Between Us (Side-01),,,,,,,89.0,G,150.879979166,,,,,,,
3106,Air_Between_Us_--Side-01--,,,,,,,0.0,,150.88,,,,,,,
3107,Alone_In_Transit_(Side_1),,,,,,,175.0,C,264.0,,,,,,,
3108,Ambient_Rewind_--Blue_Mix--,,,,,,,0.0,,102.04,,,,,,,
3109,Ambient_Rewind_--Blue_Mix--_--Side-1--,,,,,,,0.0,,148.8,,,,,,,
3110,Aurora_Decay,,,,,,,0.0,,240.00000000000003,,,,,,,
3111,Before_The_First_Word_--Side_1--,,,,,,,0.0,,145.68,,,,,,,
3112,Blank_Polaroid,,,,,,,0.0,,65.96000000000001,,,,,,,
3113,Blank_Polaroid_--Side-1--,,,,,,,0.0,,304.88,,,,,,,
3114,Blurred_Signal,,,,,,,0.0,,138.60000000000002,,,,,,,
3115,Blurred_Signal,,,,,,,0.0,,138.60000000000002,,,,,,,
3116,Blurred_Signal_--Side-01--,,,,,,,0.0,,137.56,,,,,,,
3117,Blurred_Signal_--Side-01--,,,,,,,0.0,,137.56,,,,,,,
3118,Breath_Delay_Ii_--Side_01--,,,,,,,0.0,,155.96,,,,,,,
3119,Breath_Delay_Ii_--Side_01--,,,,,,,0.0,,155.96,,,,,,,
3120,Brotherhood Beat  (A-Side),StudioRich,Stranger Vibes,,Lofi,Legacy,,93.0,D♭,123.80000000000001,Generated by Trackstar,5.0,,,Brotherhood_Beat_--A-Side--.jpg,Brotherhood_Beat_--A-Side--.flac,"Chill, Dreamy, Intimate, Lonely"
3121,Brotherhood Beat  (B-Side),StudioRich,Stranger Vibes,,Lofi,Legacy,,86.0,D♭,102.08000000000001,Generated by Trackstar,5.0,,,Brotherhood_Beat_--B-Side--.jpg,Brotherhood_Beat_--B-Side--.flac,"Chill, Comforting, Dreamy, Hopeful, Lonely"
3122,Celestial_Drift,,,,,,,0.0,,191.96,,,,,,,
3123,Chrono_Horizon,,,,,,,0.0,,240.00000000000003,,,,,,,
3124,Circuit_Grove,,,,,,,0.0,,240.00000000000003,,,,,,,
3125,Cloud_Rust,,,,,,,0.0,,107.48,,,,,,,
3126,Cloud_Rust,,,,,,,0.0,,107.48,,,,,,,
3127,Cloud_Rust_--Side-01--,,,,,,,0.0,,186.04000000000002,,,,,,,
3128,Cloud_Rust_--Side-01--,,,,,,,0.0,,186.04000000000002,,,,,,,
3129,Continuum_Sky,,,,,,,0.0,,240.00000000000003,,,,,,,
3130,Crush.Exe_--Side_1--,,,,,,,0.0,,214.92000000000002,,,,,,,
3131,Crush_Memory_Rush,,,,,,,0.0,,314.96000000000004,,,,,,,
3132,Crush_Memory_Rush_--Side-1--,,,,,,,0.0,,277.40000000000003,,,,,,,
3133,Cryloop.Exe_--Side_01--,,,,,,,0.0,,168.28,,,,,,,
3134,Cryloop.Exe_--Side_01--,,,,,,,0.0,,168.28,,,,,,,
3135,Dream_Sprint,,,,,,,0.0,,269.96000000000004,,,,,,,
3136,Dream_Sprint_--Side-1--,,,,,,,0.0,,223.44000000000003,,,,,,,
3137,Dreams In Rewind,StudioRich,Stranger Vibes,,Lofi,,,85.0833,G#m,137.48000000000002,Generated by Trackstar,0.0,,,Dreams_In_Rewind.jpg,Dreams_in_Rewind.flac,"Cinematic, Comforting, Dreamy, Intimate"
3138,Drift_Return,,,,,,,0.0,,189.92000000000002,,,,,,,
3139,Drift_Return_--Side-1--,,,,,,,0.0,,215.0,,,,,,,
3140,Drift_Tempo,,,,,,,0.0,,133.16,,,,,,,
3141,Drift_Tempo,,,,,,,0.0,,133.16,,,,,,,
3142,Drift_Tempo_--Side-01--,,,,,,,0.0,,173.60000000000002,,,,,,,
3143,Drift_Tempo_--Side-01--,,,,,,,0.0,,173.60000000000002,,,,,,,
3144,Dusk Resonance,,,,,,,132.609,D,240.00000000000003,,,,,,,
3145,Echo_Apartments,,,,,,,0.0,,125.88000000000001,,,,,,,
3146,Echo_Apartments_--Side-1--,,,,,,,0.0,,235.12,,,,,,,
3147,Echo_Float,,,,,,,0.0,,183.88000000000002,,,,,,,
3148,Echo_Float,,,,,,,0.0,,183.88000000000002,,,,,,,
3149,Echo_Float_--Side-01--,,,,,,,0.0,,161.92000000000002,,,,,,,
3150,Echo_Float_--Side-01--,,,,,,,0.0,,161.92000000000002,,,,,,,
3151,Echoes Of Nostalgia,StudioRich,Stranger Vibes,,Lofi,,,142.0,G,239.999979166,Generated by Trackstar,0.0,,,Echoes_Of_Nostalgia.jpg,Echoes_of_Nostalgia.flac,"Cinematic, Dreamy, Hopeful, Weightless"
3152,Echoes of Time (A-Side),StudioRich,Stranger Vibes,,Lofi,Primer,,128.083,C,180.20000000000002,Generated by Trackstar,5.0,,,Echoes_of_Time_--A-Side--.jpg,Echoes_of_Time_--A-Side--.flac,"Chill, Cinematic, Gritty, Lonely, Tense"
3153,Echoes of Time (C-Side),StudioRich,Stranger Vibes,,Lofi,Primer,,128.0,C#m,213.0,Generated by Trackstar,5.0,,,Echoes_of_Time_--C-Side--.jpg,Echoes_of_Time_--C-Side--.flac,"Cinematic, Dreamy, Energetic, Gritty, Nostalgic"
3154,Edge_Of_Remembering_--Side_1--,,,,,,,0.0,,159.96,,,,,,,
3155,Ember_Channel_--Side-01--,,,,,,,0.0,,107.96000000000001,,,,,,,
3156,Ember_Channel_--Side-01--,,,,,,,0.0,,107.96000000000001,,,,,,,
3157,Ending_Before_The_Start_--Side_1--,,,,,,,0.0,,195.48000000000002,,,,,,,
3158,Etheric_Bloom,,,,,,,0.0,,240.00000000000003,,,,,,,
3159,Everything_At_Once,,,,,,,0.0,,234.88000000000002,,,,,,,
3160,Faint_Return,,,,,,,0.0,,141.72,,,,,,,
3161,Faint_Return,,,,,,,0.0,,141.72,,,,,,,
3162,Faint_Return_--Side-01--,,,,,,,0.0,,226.12,,,,,,,
3163,Faint_Return_--Side-01--,,,,,,,0.0,,226.12,,,,,,,
3164,Faster_Than_Goodbye,,,,,,,0.0,,258.48,,,,,,,
3165,Faster_Than_Goodbye_--Side-1--,,,,,,,0.0,,177.52,,,,,,,
3166,Feather Circuit,,,,,,,85.0,Ebm,207.72,,,,,,,
3167,Feather_Circuit,,,,,,,0.0,,207.72,,,,,,,
3168,Feather_Circuit_--Side-01--,,,,,,,0.0,,144.28,,,,,,,
3169,Feather_Circuit_--Side-01--,,,,,,,0.0,,144.28,,,,,,,
3170,Final_Loop_Memory,,,,,,,0.0,,154.92000000000002,,,,,,,
3171,Final_Loop_Memory_--Side-1--,,,,,,,0.0,,212.92000000000002,,,,,,,
3172,Float_Trigger,,,,,,,0.0,,137.96,,,,,,,
3173,Float_Trigger,,,,,,,0.0,,137.96,,,,,,,
3174,Float_Trigger_--Side-01--,,,,,,,0.0,,155.28,,,,,,,
3175,Float_Trigger_--Side-01--,,,,,,,0.0,,155.28,,,,,,,
3176,Floating_Through_Her_Street,,,,,,,0.0,,116.00000000000001,,,,,,,
3177,Floating_Through_Her_Street_--Side-1--,,,,,,,0.0,,181.96,,,,,,,
3178,Flora_Static,,,,,,,0.0,,240.00000000000003,,,,,,,
3179,Ghost_Loop,,,,,,,0.0,,281.16,,,,,,,
3180,Ghost_Loop_--Side-1--,,,,,,,0.0,,342.92,,,,,,,
3181,Ghosted_Messages,,,,,,,0.0,,122.92,,,,,,,
3182,Ghosted_Messages_--Side-1--,,,,,,,0.0,,116.92,,,,,,,
3183,Glass_Drift,,,,,,,0.0,,151.4,,,,,,,
3184,Glass_Drift,,,,,,,0.0,,151.4,,,,,,,
3185,Glass_Drift_--Side-01--,,,,,,,0.0,,214.36,,,,,,,
3186,Glass_Drift_--Side-01--,,,,,,,0.0,,214.36,,,,,,,
3187,Glass_Transit,,,,,,,0.0,,134.48000000000002,,,,,,,
3188,Glass_Transit,,,,,,,0.0,,134.48000000000002,,,,,,,
3189,Glass_Transit_--Side-01--,,,,,,,0.0,,170.56,,,,,,,
3190,Glass_Transit_--Side-01--,,,,,,,0.0,,170.56,,,,,,,
3191,Glide_Memory_--Side-01--,,,,,,,0.0,,167.44,,,,,,,
3192,Glide_Memory_--Side-01--,,,,,,,0.0,,167.44,,,,,,,
3193,Glitchlove_--Elevator_Break--,,,,,,,0.0,,267.28000000000003,,,,,,,
3194,Glitchlove_--Elevator_Break--_--Side-1--,,,,,,,0.0,,271.24,,,,,,,
3195,Glitchlove_Again,,,,,,,0.0,,194.96,,,,,,,
3196,Glitchlove_Again_--Side-1--,,,,,,,0.0,,169.24,,,,,,,
3197,Gravity_Chord,,,,,,,0.0,,240.00000000000003,,,,,,,
3198,Halo_Fade,,,,,,,0.0,,179.88000000000002,,,,,,,
3199,Halo_Fade,,,,,,,0.0,,179.88000000000002,,,,,,,
3200,Heartbeat_Mosaic_--Side-01--,,,,,,,0.0,,117.36000000000001,,,,,,,
3201,Heartbeat_Mosaic_--Side-01--,,,,,,,0.0,,117.36000000000001,,,,,,,
3202,Heartcode_--Failing--,,,,,,,0.0,,148.56,,,,,,,
3203,Heartcode_--Failing--_--Side-1--,,,,,,,0.0,,89.48,,,,,,,
3204,Hold_The_Shape,,,,,,,0.0,,239.84,,,,,,,
3205,Hold_The_Shape_--Side-1--,,,,,,,0.0,,73.08,,,,,,,
3206,Hollow_Frequency,,,,,,,0.0,,160.0,,,,,,,
3207,Hollow_Frequency,,,,,,,0.0,,160.0,,,,,,,
3208,Hollow_Frequency_--Side-01--,,,,,,,0.0,,170.24,,,,,,,
3209,Hollow_Frequency_--Side-01--,,,,,,,0.0,,170.24,,,,,,,
3210,Horizon_Echo,,,,,,,0.0,,240.00000000000003,,,,,,,
3211,Infinite_Vistas,,,,,,,0.0,,240.00000000000003,,,,,,,
3212,Last Scene In Shadows,StudioRich,Stranger Vibes,,Lofi,,,79.5,Bm,169.0,Generated by Trackstar,0.0,,,Last_Scene_In_Shadows.jpg,Last_Scene_in_Shadows.flac,"Cinematic, Gritty, Haunting, Melancholy, Tense"
3213,Light_From_A_Distance_--Side_1--,,,,,,,0.0,,183.44,,,,,,,
3214,Lo_Pulse,,,,,,,0.0,,143.96,,,,,,,
3215,Lo_Pulse,,,,,,,0.0,,143.96,,,,,,,
3216,Lo_Pulse_--Side-01--,,,,,,,0.0,,129.92000000000002,,,,,,,
3217,Lo_Pulse_--Side-01--,,,,,,,0.0,,129.92000000000002,,,,,,,
3218,Loop_Without_Closure,,,,,,,0.0,,220.0,,,,,,,
3219,Loop_Without_Closure_--Side-1--,,,,,,,0.0,,134.68,,,,,,,
3220,Love_Error_1997,,,,,,,0.0,,218.52,,,,,,,
3221,Love_Error_1997_--Side-1--,,,,,,,0.0,,253.12,,,,,,,
3222,Luminous_Fade,,,,,,,0.0,,240.00000000000003,,,,,,,
3223,Maxine’s Drift (A-Side),StudioRich,Stranger Vibes,,Lofi,Echo,,120.0,Bb,131.96,Generated by Trackstar,5.0,,,Maxine’s_Drift_--A-Side--.jpg,Maxine’s_Drift_--A-Side--.flac,"Chill, Dreamy, Gritty, Lonely, Melancholy, Weightless"
3224,Mayfield (C-Minor),StudioRich,Stranger Vibes,,Lofi,,,90.0,Cm,127.32000000000001,Generated by Trackstar,0.0,,,Mayfield_--C-Minor--.jpg,Mayfield_--C-minor--.flac,"Cinematic, Dreamy, Energetic, Hopeful, Weightless"
3225,Mayfield (D-Minor),StudioRich,Stranger Vibes,,Lofi,,,88.0,Dm,240.00000000000003,Generated by Trackstar,0.0,,,Mayfield_--D-Minor--.jpg,Mayfield_--D-minor--.flac,"Cinematic, Dreamy, Energetic, Hopeful, Weightless"
3226,Memory_Drip_--Side-01--,,,,,,,0.0,,229.96,,,,,,,
3227,Memory_Drip_--Side-01--,,,,,,,0.0,,229.96,,,,,,,
3228,Memory_Lag,,,,,,,0.0,,298.20000000000005,,,,,,,
3229,Memory_Lag_--Side-1--,,,,,,,0.0,,434.64000000000004,,,,,,,
3230,Memory_Loadscreen,,,,,,,0.0,,181.04000000000002,,,,,,,
3231,Memory_Loadscreen_--Side-1--,,,,,,,0.0,,188.72,,,,,,,
3232,Midnight_Bridge_Run_--Side-1--,,,,,,,0.0,,420.0,,,,,,,
3233,Mineral_Static,,,,,,,0.0,,185.04000000000002,,,,,,,
3234,Mirage_Cascade,,,,,,,0.0,,240.00000000000003,,,,,,,
3235,Mirror Fade,,,,,,,130.0,G,264.88,,,,,,,
3236,Mirror_Fade_--Side-1--,,,,,,,0.0,,238.60000000000002,,,,,,,
3237,Misty_Signal_Ii_--Side_01--,,,,,,,0.0,,174.52,,,,,,,
3238,Misty_Signal_Ii_--Side_01--,,,,,,,0.0,,174.52,,,,,,,
3239,Morning_Broadcast_--Drift_Edit--,,,,,,,0.0,,209.92000000000002,,,,,,,
3240,Mute_Reflex,,,,,,,0.0,,294.96000000000004,,,,,,,
3241,Mute_Reflex,,,,,,,0.0,,294.96000000000004,,,,,,,
3242,Near_Her_Window,,,,,,,0.0,,218.4,,,,,,,
3243,Near_Her_Window_--Side-1--,,,,,,,0.0,,189.48000000000002,,,,,,,
3244,Nebula_Coil,,,,,,,0.0,,240.00000000000003,,,,,,,
3245,Neon_With_Teeth,,,,,,,0.0,,134.0,,,,,,,
3246,Neon_With_Teeth,,,,,,,0.0,,134.0,,,,,,,
3247,Neon_With_Teeth_--Side-01--,,,,,,,0.0,,128.20000000000002,,,,,,,
3248,Neon_With_Teeth_--Side-01--,,,,,,,0.0,,128.20000000000002,,,,,,,
3249,No_Exit_Dream,,,,,,,0.0,,255.20000000000002,,,,,,,
3250,No_Exit_Dream_--Side-1--,,,,,,,0.0,,174.76000000000002,,,,,,,
3251,Nothing_Has_Changed_--Looped--,,,,,,,0.0,,261.96000000000004,,,,,,,
3252,Nothing_Has_Changed_--Looped--_--Side-1--,,,,,,,0.0,,203.4,,,,,,,
3253,Nothing_To_Grab_Onto_--Side_1--,,,,,,,0.0,,223.4,,,,,,,
3254,Orbital_Lull,,,,,,,0.0,,160.04000000000002,,,,,,,
3255,Petal_Fade_--Side-01--,,,,,,,0.0,,155.08,,,,,,,
3256,Petal_Fade_--Side-01--,,,,,,,0.0,,155.08,,,,,,,
3257,Phantom_Crush_--Side-01--,,,,,,,0.0,,141.12,,,,,,,
3258,Phantom_Crush_--Side-01--,,,,,,,0.0,,141.12,,,,,,,
3259,Phantom_Crush_--Side-02--,,,,,,,0.0,,160.76000000000002,,,,,,,
3260,Phantom_Crush_--Side-02--,,,,,,,0.0,,160.76000000000002,,,,,,,
3261,Phantom_Crush_--Side-04--,,,,,,,0.0,,111.64,,,,,,,
3262,Phantom_Crush_--Side-04--,,,,,,,0.0,,111.64,,,,,,,
3263,Phantom_Tapestry,,,,,,,0.0,,240.00000000000003,,,,,,,
3264,Piano Of Solitude,StudioRich,Stranger Vibes,,Lofi,,,120.0,Am,152.04000000000002,Generated by Trackstar,0.0,,,Piano_Of_Solitude.jpg,Piano_of_Solitude.flac,"Haunting, Lonely, Melancholy, Tense, Weightless"
3265,Prism_Atmosphere,,,,,,,0.0,,240.00000000000003,,,,,,,
3266,Pulse_&_Petals,,,,,,,0.0,,164.60000000000002,,,,,,,
3267,Pulse_&_Petals,,,,,,,0.0,,164.60000000000002,,,,,,,
3268,Pulse_&_Petals_--Side-01--,,,,,,,0.0,,107.64,,,,,,,
3269,Pulse_&_Petals_--Side-01--,,,,,,,0.0,,107.64,,,,,,,
3270,Pulse_In_The_Haze_--Side_01--,,,,,,,0.0,,159.92000000000002,,,,,,,
3271,Pulse_In_The_Haze_--Side_01--,,,,,,,0.0,,159.92000000000002,,,,,,,
3272,Pulse_In_The_Haze_--Side_02--,,,,,,,0.0,,134.92000000000002,,,,,,,
3273,Pulse_In_The_Haze_--Side_02--,,,,,,,0.0,,134.92000000000002,,,,,,,
3274,Pulse_In_The_Haze_--Side_03--,,,,,,,0.0,,192.24,,,,,,,
3275,Pulse_In_The_Haze_--Side_03--,,,,,,,0.0,,192.24,,,,,,,
3276,Pulse_In_The_Haze_--Side_04--,,,,,,,0.0,,139.72,,,,,,,
3277,Pulse_In_The_Haze_--Side_04--,,,,,,,0.0,,139.72,,,,,,,
3278,Quiet_Geometry,,,,,,,0.0,,137.04000000000002,,,,,,,
3279,Quiet_Geometry,,,,,,,0.0,,137.04000000000002,,,,,,,
3280,Quiet_Geometry_--Side-01--,,,,,,,0.0,,134.84,,,,,,,
3281,Quiet_Geometry_--Side-01--,,,,,,,0.0,,134.84,,,,,,,
3282,Radiant_Brake_--Side-01--,,,,,,,0.0,,142.60000000000002,,,,,,,
3283,Radiant_Brake_--Side-01--,,,,,,,0.0,,142.60000000000002,,,,,,,
3284,Radiant_Flux,,,,,,,0.0,,240.00000000000003,,,,,,,
3285,Raincurve_--Side-01--,,,,,,,0.0,,183.20000000000002,,,,,,,
3286,Raincurve_--Side-01--,,,,,,,0.0,,183.20000000000002,,,,,,,
3287,Raincurve_--Side-01--_--1--,,,,,,,0.0,,183.20000000000002,,,,,,,
3288,Raincurve_--Side-01--_--1--,,,,,,,0.0,,183.20000000000002,,,,,,,
3289,Remembering_Her_Voice_--Intro--,,,,,,,0.0,,150.8,,,,,,,
3290,Remembering_Her_Voice_--Intro--_--Side-1--,,,,,,,0.0,,198.0,,,,,,,
3291,Replay_Her_Name,,,,,,,0.0,,221.8,,,,,,,
3292,Replay_Her_Name_--Side-1--,,,,,,,0.0,,187.08,,,,,,,
3293,Revival Of The Flame,StudioRich,Stranger Vibes,,Lofi,,,128.083,F#m,214.0,Generated by Trackstar,0.0,,,Revival_Of_The_Flame.jpg,Revival_of_the_Flame.flac,"Dreamy, Energetic, Gritty, Playful"
3294,Run_Loop_--Reprise--,,,,,,,0.0,,171.84,,,,,,,
3295,Run_Loop_--Reprise--_--Side-1--,,,,,,,0.0,,239.44000000000003,,,,,,,
3296,"Same_Apartment,_Different_Light_--Side-1--",,,,,,,0.0,,189.72,,,,,,,
3297,Scout’s Promise (B-Side),StudioRich,Stranger Vibes,Lucas,Lofi,,,145.0,A♭,130.36,Generated by Trackstar,0.0,,,Scout’s_Promise_--B-Side--.jpg,Scout’s_Promise_--B-Side--.flac,"Chill, Comforting, Dreamy, Gritty, Nostalgic"
3298,Sideways_Rain,,,,,,,0.0,,193.60000000000002,,,,,,,
3299,Sideways_Rain_--Side-1--,,,,,,,0.0,,190.68,,,,,,,
3300,Signal_Collision,,,,,,,0.0,,278.92,,,,,,,
3301,Signal_Trace,,,,,,,0.0,,108.88000000000001,,,,,,,
3302,Signal_Trace_--Side-1--,,,,,,,0.0,,95.96000000000001,,,,,,,
